name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,2300000,73248,5,5,Вторичка,31.4,19.2,7.1,2.5,1,1,Косметический,1964,Null,Панельный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Первого Спутника, 1",https://chelyabinsk.cian.ru/sale/flat/293683913/
1-комн. квартира,2450000,79545,3,4,Вторичка,30.8,17.0,5.4,Null,1,1,Без ремонта,1961,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Мебельный, Мебельная ул., 85",https://chelyabinsk.cian.ru/sale/flat/292586619/
1-комн. квартира,2450000,73795,2,5,Вторичка,33.2,18.1,6.3,Null,1,1,Косметический,1987,Null,Панельный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Мира, 15",https://chelyabinsk.cian.ru/sale/flat/293515254/
1-комн. квартира,2300000,62842,5,9,Вторичка,36.6,Null,7.0,Null,1,Null,Null,1979,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 35А",https://chelyabinsk.cian.ru/sale/flat/294321584/
2-комн. квартира,2500000,104167,4,5,Вторичка,24.0,18.0,4.0,Null,1,Null,Евроремонт,1975,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Елькина, 63б",https://chelyabinsk.cian.ru/sale/flat/289557521/
2-комн. квартира,2315000,52257,4,5,Вторичка,44.3,Null,9.0,Null,1,1,Косметический,1964,Null,Кирпичный,Нет информации,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. ЧГРЭС, Российская ул., 17в",https://chelyabinsk.cian.ru/sale/flat/294304819/
1-комн. квартира,2299000,71844,2,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1967,Null,Блочный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Першино, ул. 50-летия ВЛКСМ, 7А",https://chelyabinsk.cian.ru/sale/flat/291927049/
2-комн. квартира,2350000,66197,3,9,Вторичка,35.5,Null,5.0,Null,1,1,Косметический,1980,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 33В",https://chelyabinsk.cian.ru/sale/flat/291382614/
2-комн. квартира,2400000,53333,4,5,Вторичка,45.0,Null,5.5,Null,1,1,Косметический,1961,Null,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Сталеваров, 1А",https://chelyabinsk.cian.ru/sale/flat/292224353/
2-комн. квартира,2500000,67568,2,3,Вторичка,37.0,24.0,6.0,3.2,1,1,Косметический,1946,Null,Кирпичный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, Социалистическая ул., 34",https://chelyabinsk.cian.ru/sale/flat/294017099/
1-комн. квартира,2399000,80774,5,9,Вторичка,29.7,16.9,5.0,2.5,Null,Null,Косметический,1987,Null,Null,Железобетонные,1,Индивидуальный тепловой пункт,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, Вязовая ул., 29",https://chelyabinsk.cian.ru/sale/flat/293656947/
1-комн. квартира,2450000,78526,3,9,Вторичка,31.2,Null,6.0,Null,1,1,Косметический,1986,Null,Null,Железобетонные,1,Индивидуальный тепловой пункт,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, Вязовая ул., 31",https://chelyabinsk.cian.ru/sale/flat/294381266/
1-комн. квартира,2500000,102881,5,10,Вторичка,24.3,Null,5.0,Null,1,1,Евроремонт,2019,Null,Панельный,Железобетонные,4,Индивидуальный тепловой пункт,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Чурилово, ул. 2-я Эльтонская, 63Б",https://chelyabinsk.cian.ru/sale/flat/294260805/
2-комн. квартира,2390000,66389,1,3,Вторичка,36.0,20.0,8.0,3.0,1,Null,Евроремонт,1943,Null,Null,Нет информации,1,Нет информации,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Мира, 51",https://chelyabinsk.cian.ru/sale/flat/294198384/
1-комн. квартира,2400000,74534,2,5,Вторичка,32.2,Null,7.0,Null,1,1,Косметический,1963,Null,Null,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Сталеваров, 3А",https://chelyabinsk.cian.ru/sale/flat/293440173/
2-комн. квартира,2365000,63919,4,9,Вторичка,37.0,16.0,11.0,Null,1,1,Косметический,1978,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 33Б",https://chelyabinsk.cian.ru/sale/flat/292293866/
1-комн. квартира,2490000,80323,3,5,Вторичка,31.0,Null,6.0,Null,1,Null,Косметический,1964,Null,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Никольская роща, ул. Бажова, 24",https://chelyabinsk.cian.ru/sale/flat/293963227/
1-комн. квартира,2500000,69832,1,9,Вторичка,35.8,20.0,7.0,Null,1,Null,Без ремонта,1980,Нет,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 39",https://chelyabinsk.cian.ru/sale/flat/292649854/
1-комн. квартира,2500000,75758,1,9,Вторичка,33.0,17.7,9.0,Null,1,1,Без ремонта,1985,Да,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, ул. Мамина, 21А",https://chelyabinsk.cian.ru/sale/flat/294196884/
1-комн. квартира,2300000,77703,1,3,Вторичка,29.6,18.0,5.0,Null,1,1,Косметический,1958,Null,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Новороссийская ул., 36",https://chelyabinsk.cian.ru/sale/flat/294062228/
1-комн. квартира,2220000,69375,1,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1959,Null,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. 60-летия Октября, 7",https://chelyabinsk.cian.ru/sale/flat/294151200/
1-комн. квартира,2490000,77812,5,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1966,Null,Блочный,Железобетонные,10,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Гагарина, 52",https://chelyabinsk.cian.ru/sale/flat/292016572/
